sound_id,name,username,license,tags,preview_url,local_path
12812,generic prop_idle.wav,JillianCallahan,http://creativecommons.org/licenses/sampling+/1.0/,"airplane,engine,idle,propeller",https://cdn.freesound.org/previews/12/12812_25966-hq.ogg,../data/audio/propeller/12812_25966-hq.ogg
347973,Propeller plane flyby.flac,YuriNikolai,https://creativecommons.org/licenses/by/4.0/,"Propeller,airplane,engine,flyby,machine,motor,plane,revving",https://cdn.freesound.org/previews/347/347973_6329768-hq.ogg,../data/audio/propeller/347973_6329768-hq.ogg
853012,PropellerSpin_Slow,Wavewire,https://creativecommons.org/licenses/by/4.0/,"hum,machine,mechanical,propeller,rotate,spin,turbine,ventilation",https://cdn.freesound.org/previews/853/853012_17559721-hq.ogg,../data/audio/propeller/853012_17559721-hq.ogg
185146,Propellor Jam,Afilion,https://creativecommons.org/licenses/by/4.0/,"Fail,Fan,Jam,Propeller",https://cdn.freesound.org/previews/185/185146_3348500-hq.ogg,../data/audio/propeller/185146_3348500-hq.ogg
437855,G07-11_B-29 4 Engine Prop Taxis.wav,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,"Aircraft,Engines,Four,Optical,Propeller,Vintage",https://cdn.freesound.org/previews/437/437855_2524442-hq.ogg,../data/audio/propeller/437855_2524442-hq.ogg
401158,takeoff1.flac,granizo,http://creativecommons.org/licenses/by/3.0/,"airplane,plane,propeller,red-bull,take-off",https://cdn.freesound.org/previews/401/401158_7650299-hq.ogg,../data/audio/propeller/401158_7650299-hq.ogg
507446,Aeroplane Passing Close.wav,paulprit,http://creativecommons.org/publicdomain/zero/1.0/,"aeroplane,field-recording,plane,propeller,taking-off",https://cdn.freesound.org/previews/507/507446_8682843-hq.ogg,../data/audio/propeller/507446_8682843-hq.ogg
73286,airport3prop.mp3,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,"airplane,airport,plane,propeller",https://cdn.freesound.org/previews/73/73286_4948-hq.ogg,../data/audio/propeller/73286_4948-hq.ogg
614870,Propeller.wav,opticaillusions,http://creativecommons.org/publicdomain/zero/1.0/,"abstract,future,machine,propeller,soundeffect,strange",https://cdn.freesound.org/previews/614/614870_7363906-hq.ogg,../data/audio/propeller/614870_7363906-hq.ogg
191595,helicopter,Leszek_Szary,http://creativecommons.org/publicdomain/zero/1.0/,"chopper,copter,game,helicopter,propeller",https://cdn.freesound.org/previews/191/191595_2437358-hq.ogg,../data/audio/propeller/191595_2437358-hq.ogg
329545,FXLM drone quadrocopter startup clicks close T01 ssg.wav,LudwigMueller,http://creativecommons.org/publicdomain/zero/1.0/,"clicks,close,drone,engine,flying,h6,helicopter,launch,propeller,quadrocopter,startup,ticks,warmup,xy",https://cdn.freesound.org/previews/329/329545_1442200-hq.ogg,../data/audio/propeller/329545_1442200-hq.ogg
361212,Large Fan Running,Jofae,http://creativecommons.org/publicdomain/zero/1.0/,"air,audio,big,circulate,cool,effect,fan,fast,large,machine,propel,propeller,rotate,running,sound,spin,spinning",https://cdn.freesound.org/previews/361/361212_6512973-hq.ogg,../data/audio/propeller/361212_6512973-hq.ogg
495299,WW2 Airplane Natural Reverb,daveincamas,https://creativecommons.org/licenses/by-nc/4.0/,"airplane,field-recording,natural,propeller,reverb,ww2",https://cdn.freesound.org/previews/495/495299_111413-hq.ogg,../data/audio/propeller/495299_111413-hq.ogg
468708,Flying Vehicle Sound,Pwnjabba,http://creativecommons.org/publicdomain/zero/1.0/,"build-up,futuristic,pass,pass-by,propeller,spaceship,vehicle",https://cdn.freesound.org/previews/468/468708_4550263-hq.ogg,../data/audio/propeller/468708_4550263-hq.ogg
854463,Bumble Bee Drone Flying Away,qubodup,http://creativecommons.org/publicdomain/zero/1.0/,"UAS,UAV,aerial-drone,aircraft,aviation,drone,flight,flying,propeller,quadcopter,rotor",https://cdn.freesound.org/previews/854/854463_71257-hq.ogg,../data/audio/propeller/854463_71257-hq.ogg
192206,belchy remix of bit of 192187__audiorichter__i-m-poisoned-dying-sound.flac,Timbre,https://creativecommons.org/licenses/by-nc/4.0/,"192187,audiorichter,belch,deep,engine,propeller,vocalization,voice,weird",https://cdn.freesound.org/previews/192/192206_1015240-hq.ogg,../data/audio/propeller/192206_1015240-hq.ogg
675797,S34-28 Submarine propeller under water.wav,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,"35mm-Mag,BOATS,Optical,SUBMARINE,Vintage",https://cdn.freesound.org/previews/675/675797_2524442-hq.ogg,../data/audio/propeller/675797_2524442-hq.ogg
515212,"airplane, propeller stunt plane, takeoff or passbye very close",JoseIgnacioTriay,https://creativecommons.org/licenses/by-nc/4.0/,"aircraft,airplane,exterior,field-recording,pass-bye,stunt-plane,take-off",https://cdn.freesound.org/previews/515/515212_10200008-hq.ogg,../data/audio/propeller/515212_10200008-hq.ogg
