sound_id,name,username,license,tags,preview_url,local_path
172723,20121230_lighter.12.wav,dobroide,https://creativecommons.org/licenses/by/4.0/,"cigarette,clipper,collection,disposable,flame,gas,ignition,lighter,smoking,spark,tobacco,zippo",https://cdn.freesound.org/previews/172/172723_8043-hq.ogg,../data/audio/lighter/172723_8043-hq.ogg
488526,lighter1M.wav,rayaml,http://creativecommons.org/publicdomain/zero/1.0/,"MCT,computing,fire,lighter,metal,physical,scratch",https://cdn.freesound.org/previews/488/488526_10528057-hq.ogg,../data/audio/lighter/488526_10528057-hq.ogg
740537,"butane lighter, medium setting 2",FOSSarts,http://creativecommons.org/publicdomain/zero/1.0/,"butane,butane-lighter,flame,lighter,lighters",https://cdn.freesound.org/previews/740/740537_14631530-hq.ogg,../data/audio/lighter/740537_14631530-hq.ogg
838151,Zippo lighter open & close #2,RSSC,http://creativecommons.org/publicdomain/zero/1.0/,"Zippo,close,lighter,open",https://cdn.freesound.org/previews/838/838151_18254048-hq.ogg,../data/audio/lighter/838151_18254048-hq.ogg
119771,Lighter Strike.wav,spenceomatic,http://creativecommons.org/publicdomain/zero/1.0/,"bic,lighter",https://cdn.freesound.org/previews/119/119771_2123118-hq.ogg,../data/audio/lighter/119771_2123118-hq.ogg
108460,lighter.wav,Swoboman87,http://creativecommons.org/publicdomain/zero/1.0/,lighter,https://cdn.freesound.org/previews/108/108460_1591672-hq.ogg,../data/audio/lighter/108460_1591672-hq.ogg
114392,lighter_02.wav,Dymewiz,https://creativecommons.org/licenses/by/4.0/,"fire,flame,flintstone,gas,lighter,propane",https://cdn.freesound.org/previews/114/114392_1888795-hq.ogg,../data/audio/lighter/114392_1888795-hq.ogg
79621,Lighter Flint Wheel.wav,tymaue,http://creativecommons.org/licenses/sampling+/1.0/,"aip09,flint-wheel,grind,lighter,studio",https://cdn.freesound.org/previews/79/79621_1228545-hq.ogg,../data/audio/lighter/79621_1228545-hq.ogg
34881,Zippo_lighter_open&close.wav,Gmaleson,http://creativecommons.org/licenses/sampling+/1.0/,"lighter,zippo",https://cdn.freesound.org/previews/34/34881_306412-hq.ogg,../data/audio/lighter/34881_306412-hq.ogg
95736,lighter.aif,makemebad,http://creativecommons.org/publicdomain/zero/1.0/,"blowing,cigarette,clicking,fire,flame,lighter,out",https://cdn.freesound.org/previews/95/95736_638338-hq.ogg,../data/audio/lighter/95736_638338-hq.ogg
153294,Lighter,gerardcatala,http://creativecommons.org/publicdomain/zero/1.0/,"UPF-CS12,campus-upf,flint,lighter,outside-bar,smoking",https://cdn.freesound.org/previews/153/153294_2358240-hq.ogg,../data/audio/lighter/153294_2358240-hq.ogg
97495,Lighter9.wav,egolessdub,http://creativecommons.org/publicdomain/zero/1.0/,"0,cigarrete,crackle,egoless,lighter,natural,sounds,vol",https://cdn.freesound.org/previews/97/97495_1087455-hq.ogg,../data/audio/lighter/97495_1087455-hq.ogg
109317,Lighter.wav,Ryding,http://creativecommons.org/publicdomain/zero/1.0/,"lighter,match,splinter",https://cdn.freesound.org/previews/109/109317_981397-hq.ogg,../data/audio/lighter/109317_981397-hq.ogg
147378,Lighter,JZProductions,https://creativecommons.org/licenses/by/4.0/,"Handheld,fire,gas,light,lighter,lit,match,portable,spark,strike",https://cdn.freesound.org/previews/147/147378_1458603-hq.ogg,../data/audio/lighter/147378_1458603-hq.ogg
448933,Audio 1lighter flicking.wav,GabrielPhegley,http://creativecommons.org/publicdomain/zero/1.0/,"foley,lighter,mus152",https://cdn.freesound.org/previews/448/448933_9118061-hq.ogg,../data/audio/lighter/448933_9118061-hq.ogg
390527,Damien_koutodjo_2016_2017_son_de_briquet_lighter_sound.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"cigarette,light,lighter,smoke,smoking",https://cdn.freesound.org/previews/390/390527_907124-hq.ogg,../data/audio/lighter/390527_907124-hq.ogg
443861,Lighter,bwarpus99,http://creativecommons.org/publicdomain/zero/1.0/,"fire,lighter,zippo",https://cdn.freesound.org/previews/443/443861_9034957-hq.ogg,../data/audio/lighter/443861_9034957-hq.ogg
177290,lighter_02.aif,finestship,http://creativecommons.org/publicdomain/zero/1.0/,"fire,lighter,project",https://cdn.freesound.org/previews/177/177290_3273678-hq.ogg,../data/audio/lighter/177290_3273678-hq.ogg
187268,lighter.wav,Jonnyhoff91,http://creativecommons.org/publicdomain/zero/1.0/,"burn,light,lighter",https://cdn.freesound.org/previews/187/187268_3165570-hq.ogg,../data/audio/lighter/187268_3165570-hq.ogg
125325,butane lighter.wav,adeluc4,http://creativecommons.org/publicdomain/zero/1.0/,"butane,fire,lighter",https://cdn.freesound.org/previews/125/125325_2266204-hq.ogg,../data/audio/lighter/125325_2266204-hq.ogg
205555,Lighter.wav,EverHeat,http://creativecommons.org/licenses/by/3.0/,"light,lighter,zippo",https://cdn.freesound.org/previews/205/205555_3726505-hq.ogg,../data/audio/lighter/205555_3726505-hq.ogg
152807,lighter.wav,mireia_af,http://creativecommons.org/publicdomain/zero/1.0/,"UPF-CS12,campus-upf,cigarrette,lighter,smoke",https://cdn.freesound.org/previews/152/152807_2366982-hq.ogg,../data/audio/lighter/152807_2366982-hq.ogg
256294,lighter 1.WAV,Ninafoletti,https://creativecommons.org/licenses/by/4.0/,"cigarette,flame,gas,lighter,smoking,zippo",https://cdn.freesound.org/previews/256/256294_4139664-hq.ogg,../data/audio/lighter/256294_4139664-hq.ogg
456346,Lighter Click.aif,Fedophenix,http://creativecommons.org/publicdomain/zero/1.0/,"Klick,Lighter,ignite,ignition,klick,outdoor",https://cdn.freesound.org/previews/456/456346_4314185-hq.ogg,../data/audio/lighter/456346_4314185-hq.ogg
533364,Lighter.mp3,Sasan12,http://creativecommons.org/licenses/by/3.0/,"Fire,Home,Indoors,Lighter,Lit,Machine",https://cdn.freesound.org/previews/533/533364_11830822-hq.ogg,../data/audio/lighter/533364_11830822-hq.ogg
325277,Cigarette lighter,deleted_user_2104797,http://creativecommons.org/publicdomain/zero/1.0/,"cigarette,click,flame,ignite,ignition,lighter,smoking,spark",https://cdn.freesound.org/previews/325/325277_2104797-hq.ogg,../data/audio/lighter/325277_2104797-hq.ogg
