sound_id,name,username,license,tags,preview_url,local_path
475981,Beep Beep.wav,TubbsMedia,http://creativecommons.org/publicdomain/zero/1.0/,"air,beep,beeping,beeps,conditioning,connection,microwave,power,unit",https://cdn.freesound.org/previews/475/475981_6912397-hq.ogg,../data/audio/microwave-beeps/475981_6912397-hq.ogg
388044,Microwave beep.wav,Sami_Kullström,http://creativecommons.org/publicdomain/zero/1.0/,"alarm,beep,microwave",https://cdn.freesound.org/previews/388/388044_7282645-hq.ogg,../data/audio/microwave-beeps/388044_7282645-hq.ogg
638160,SFX_Int_Mono_MicrowaveBeeping.wav,martinmih123,http://creativecommons.org/publicdomain/zero/1.0/,"beep,cook,cooking,domestic,food,kitchen,microwave,technology",https://cdn.freesound.org/previews/638/638160_12739873-hq.ogg,../data/audio/microwave-beeps/638160_12739873-hq.ogg
84924,Microwave_Beep.aif,amszala,http://creativecommons.org/licenses/sampling+/1.0/,"beep,microwave",https://cdn.freesound.org/previews/84/84924_1265412-hq.ogg,../data/audio/microwave-beeps/84924_1265412-hq.ogg
175395,MIcrowave Beeps,stwrongtone,https://creativecommons.org/licenses/by/4.0/,"beep,beeping,kitchen,microwave",https://cdn.freesound.org/previews/175/175395_1747897-hq.ogg,../data/audio/microwave-beeps/175395_1747897-hq.ogg
572534,Microwave oven beeps.flac,TRP,http://creativecommons.org/publicdomain/zero/1.0/,"beep,kitchen,microwave",https://cdn.freesound.org/previews/572/572534_97550-hq.ogg,../data/audio/microwave-beeps/572534_97550-hq.ogg
242006,microwave beep.wav,photogtony,http://creativecommons.org/publicdomain/zero/1.0/,"beep,beeping,kitchen-timer,microwave",https://cdn.freesound.org/previews/242/242006_4363393-hq.ogg,../data/audio/microwave-beeps/242006_4363393-hq.ogg
546881,Microwave.m4a,G_Klapsis21,http://creativecommons.org/publicdomain/zero/1.0/,"beep,microwave,technology",https://cdn.freesound.org/previews/546/546881_12250087-hq.ogg,../data/audio/microwave-beeps/546881_12250087-hq.ogg
529047,LG Microwave + FIR.wav,Saif_Sameer,https://creativecommons.org/licenses/by/4.0/,"Beep,FIR,Microwave,Motiv,Radar,SFX,Scifi,Shure,field,foley,recording,submarine",https://cdn.freesound.org/previews/529/529047_1165076-hq.ogg,../data/audio/microwave-beeps/529047_1165076-hq.ogg
232929,Microwave Finish.mp3,bmusic92,http://creativecommons.org/publicdomain/zero/1.0/,"appliance,appliances,beep,beeping,complete,field-recording,finish,kitchen,microwave,microwave-oven",https://cdn.freesound.org/previews/232/232929_4211564-hq.ogg,../data/audio/microwave-beeps/232929_4211564-hq.ogg
94264,microwavebeep.mp3,anemicrose,http://creativecommons.org/licenses/sampling+/1.0/,"beep,microwave,open",https://cdn.freesound.org/previews/94/94264_1489318-hq.ogg,../data/audio/microwave-beeps/94264_1489318-hq.ogg
689037,Beep tone of our Microwave (Bosch:),voxlab,http://creativecommons.org/publicdomain/zero/1.0/,"beep,beep-tone,signal,tone",https://cdn.freesound.org/previews/689/689037_11173586-hq.ogg,../data/audio/microwave-beeps/689037_11173586-hq.ogg
722901,MicrowaveBeep,JujuToboggan,http://creativecommons.org/publicdomain/zero/1.0/,"Beep,Boop,Bop",https://cdn.freesound.org/previews/722/722901_15683308-hq.ogg,../data/audio/microwave-beeps/722901_15683308-hq.ogg
