sound_id,name,username,license,tags,preview_url,local_path
675680,Mantlepiece clock ticks,nightcustard,https://creativecommons.org/licenses/by/4.0/,"1930s,antique,art-deco,clean,clock,clock-ticks,clockwork,close-miked,escapement,field-recording,gear,high-fidelity,isolated,loopable,mantel,mechanism,movement,pure,rhythmic,shelf-clock,third-of-a-second,tick,tick-tock,ticking,ticks,vintage,wind-up",https://cdn.freesound.org/previews/675/675680_13737430-hq.ogg,../data/audio/clock-ticking/675680_13737430-hq.ogg
412750,ticking of the clock 02.wav,blukotek,http://creativecommons.org/publicdomain/zero/1.0/,"clock,clockwork,grandfather-clock,old,tic-tac,tick,tick-tock,ticking,time",https://cdn.freesound.org/previews/412/412750_4451798-hq.ogg,../data/audio/clock-ticking/412750_4451798-hq.ogg
462929,Cuckoo Clock Ticking.aif,DiArchangeli,http://creativecommons.org/publicdomain/zero/1.0/,"10,Germany,Tick,bell,bells,cathedral,chime,chimes,church,church-bell,clanging,clock,cuckoo,ding,dong,grandfather,grandfather-clock,mechanic,old,pendulum,ring,ringing,tac,tic,ticking,ticks,time,wall-clock",https://cdn.freesound.org/previews/462/462929_1779874-hq.ogg,../data/audio/clock-ticking/462929_1779874-hq.ogg
245455,Old Clock Ticking,differentieel,https://creativecommons.org/licenses/by-nc/4.0/,"19th-century,antique,clock,grandfather-clock,tick,ticking,time",https://cdn.freesound.org/previews/245/245455_514106-hq.ogg,../data/audio/clock-ticking/245455_514106-hq.ogg
388903,"Tabletop clock ticking, original speed",ycbcr,https://creativecommons.org/licenses/by/4.0/,"clock,clockwork,tick,tick-tock,ticking",https://cdn.freesound.org/previews/388/388903_1181971-hq.ogg,../data/audio/clock-ticking/388903_1181971-hq.ogg
347440,clock ticking no effect.wav,gmaroukis,http://creativecommons.org/licenses/by-nc/3.0/,"clock,tic-tac,ticking,time,wall-clock",https://cdn.freesound.org/previews/347/347440_6324607-hq.ogg,../data/audio/clock-ticking/347440_6324607-hq.ogg
370895,clock ticking.wav,sjturia,http://creativecommons.org/licenses/by/3.0/,"clock,ticking,time",https://cdn.freesound.org/previews/370/370895_6052511-hq.ogg,../data/audio/clock-ticking/370895_6052511-hq.ogg
533368,S17 TICKING CLOCK.mp3,AHTepsilon,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,Minutes,Ticking",https://cdn.freesound.org/previews/533/533368_11177403-hq.ogg,../data/audio/clock-ticking/533368_11177403-hq.ogg
704582,ticking clock.mp3,Fiepjepiepje,http://creativecommons.org/publicdomain/zero/1.0/,"clock,grandfather-clock,tick-tock,ticking,wall-clock",https://cdn.freesound.org/previews/704/704582_15273634-hq.ogg,../data/audio/clock-ticking/704582_15273634-hq.ogg
667397,clock tick,MasterSuite,http://creativecommons.org/publicdomain/zero/1.0/,"clock,clockwork,tick-tock,ticking",https://cdn.freesound.org/previews/667/667397_14357477-hq.ogg,../data/audio/clock-ticking/667397_14357477-hq.ogg
684376,ticking clock.wav,boop_7,http://creativecommons.org/publicdomain/zero/1.0/,"clock,sound-effect,ticking",https://cdn.freesound.org/previews/684/684376_12881682-hq.ogg,../data/audio/clock-ticking/684376_12881682-hq.ogg
491671,"Clock Ticking, Foley Sound, Recorded on Rode Shotgun Mini, Post processed in Reaper",BucketManDave,https://creativecommons.org/licenses/by-nc/4.0/,"Clock,OWI,Tapping,Ticking",https://cdn.freesound.org/previews/491/491671_9610239-hq.ogg,../data/audio/clock-ticking/491671_9610239-hq.ogg
140147,Mantel Clock Ticking.wav,Tewkesound,https://creativecommons.org/licenses/by/4.0/,"Clock,tick,ticking",https://cdn.freesound.org/previews/140/140147_2545557-hq.ogg,../data/audio/clock-ticking/140147_2545557-hq.ogg
408464,Ticking clock.wav,Kat7777,https://creativecommons.org/licenses/by-nc/4.0/,"18th-sentury,clock,clockwork,hour,owi,tick,tick-tock,ticking,time,timepiece,wall-clock",https://cdn.freesound.org/previews/408/408464_7118587-hq.ogg,../data/audio/clock-ticking/408464_7118587-hq.ogg
328107,Clock Ticking SFX,Maynardkenmuir,http://creativecommons.org/licenses/by-nc/3.0/,"OWI,clock,field-recording,old,seamless,ticking,ticking-sound",https://cdn.freesound.org/previews/328/328107_5668951-hq.ogg,../data/audio/clock-ticking/328107_5668951-hq.ogg
627144,clock ticking,VoxHumanaMusiCurators,http://creativecommons.org/publicdomain/zero/1.0/,"clock,clocks,grandfather-clock,ticking,time,timepiece",https://cdn.freesound.org/previews/627/627144_25142-hq.ogg,../data/audio/clock-ticking/627144_25142-hq.ogg
592130,"Clock ticking, OWI.mp3",_maribiscuit_,https://creativecommons.org/licenses/by-nc/4.0/,"Ticking,clock,tick,tick-tock",https://cdn.freesound.org/previews/592/592130_13329022-hq.ogg,../data/audio/clock-ticking/592130_13329022-hq.ogg
623700,cartoony_clock_tick_tock_with_orchestra_old_movie.wav,mediatheksuche,http://creativecommons.org/publicdomain/zero/1.0/,"cartoon,clock,orchestra,tick,ticking,time",https://cdn.freesound.org/previews/623/623700_13793250-hq.ogg,../data/audio/clock-ticking/623700_13793250-hq.ogg
130388,Clock ticking,olver,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,tic,ticking,toc",https://cdn.freesound.org/previews/130/130388_2037384-hq.ogg,../data/audio/clock-ticking/130388_2037384-hq.ogg
509530,ClockTicking.wav,MindlessTrails,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,Environment,Ticking",https://cdn.freesound.org/previews/509/509530_9069305-hq.ogg,../data/audio/clock-ticking/509530_9069305-hq.ogg
275132,Old Clock (ticking) - Clean Sound,rfmfilm,https://creativecommons.org/licenses/by/4.0/,"antique,clean,clock,hour,old,sound,tack,tick,tick-tock,ticken,ticking,time,uhr,wall-clock,wanduhr",https://cdn.freesound.org/previews/275/275132_5229751-hq.ogg,../data/audio/clock-ticking/275132_5229751-hq.ogg
707982,SFXclock-Int_Old clock ticking_Kaylin_OwSfx,KaylinSchafer,http://creativecommons.org/publicdomain/zero/1.0/,"clock,grandfather-clock,ticking",https://cdn.freesound.org/previews/707/707982_15363495-hq.ogg,../data/audio/clock-ticking/707982_15363495-hq.ogg
485406,Ticking Clock 10 Sec.wav,LilMati,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,Clockwork,Tick,Tick-Tock,Ticking,Ticks,Tock,Tocking,Tocks,clock,clockwork,tick,tick-tock,ticking,ticks,tock,tocking,tocks",https://cdn.freesound.org/previews/485/485406_6142149-hq.ogg,../data/audio/clock-ticking/485406_6142149-hq.ogg
844077,clock_tick_reverb,perspektywa_tn,http://creativecommons.org/publicdomain/zero/1.0/,"clock,horror,reverb,suspense,tension,thriller,tick,ticking",https://cdn.freesound.org/previews/844/844077_18419352-hq.ogg,../data/audio/clock-ticking/844077_18419352-hq.ogg
689900,Ticking of the clock without reverb,yeonggille,https://creativecommons.org/licenses/by/4.0/,"clock,tick,ticking,watch",https://cdn.freesound.org/previews/689/689900_3284464-hq.ogg,../data/audio/clock-ticking/689900_3284464-hq.ogg
685398,Ticking Clock.wav,Lucas_Schacht,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,Old,Plastic,Tick,Ticking,Uhr,Uhrzeiger",https://cdn.freesound.org/previews/685/685398_7020075-hq.ogg,../data/audio/clock-ticking/685398_7020075-hq.ogg
485407,Ticking Clock 05 Sec.wav,LilMati,http://creativecommons.org/publicdomain/zero/1.0/,"Clock,Clockwork,Tick,Tick-Tock,Ticking,Ticks,Tock,Tocking,Tocks,clock,clockwork,tick,tick-tock,ticking,ticks,tock,tocking,tocks",https://cdn.freesound.org/previews/485/485407_6142149-hq.ogg,../data/audio/clock-ticking/485407_6142149-hq.ogg
275133,Old Clock (ticking) in a living room,rfmfilm,https://creativecommons.org/licenses/by/4.0/,"ambience,antique,clock,hour,old,sound,tack,tick,tick-tock,ticken,ticking,time,uhr,wall-clock,wanduhr",https://cdn.freesound.org/previews/275/275133_5229751-hq.ogg,../data/audio/clock-ticking/275133_5229751-hq.ogg
188033,Ticking Clock,AntumDeluge,http://creativecommons.org/publicdomain/zero/1.0/,"clicking,clock,tick,ticking,time,tock",https://cdn.freesound.org/previews/188/188033_3403708-hq.ogg,../data/audio/clock-ticking/188033_3403708-hq.ogg
321084,Clock Ticking,BenjaminNelan,http://creativecommons.org/publicdomain/zero/1.0/,"clock,pocket-watch,tick-tock,ticking,time,timepiece",https://cdn.freesound.org/previews/321/321084_1196020-hq.ogg,../data/audio/clock-ticking/321084_1196020-hq.ogg
