sound_id,name,username,license,tags,preview_url,local_path
146207,train_door_2.wav,Ferdinger,https://creativecommons.org/licenses/by-nc/4.0/,"closing,door,opening,train",https://cdn.freesound.org/previews/146/146207_2191202-hq.ogg,../data/audio/train/146207_2191202-hq.ogg
55380,Trains pass in tunnel f.wav,ERH,https://creativecommons.org/licenses/by/4.0/,"field-recording,railway,railway-compartment,train",https://cdn.freesound.org/previews/55/55380_215874-hq.ogg,../data/audio/train/55380_215874-hq.ogg
28085,train-door-slam.wav,klankschap,https://creativecommons.org/licenses/by-nc/4.0/,"door-slam,indoor,train",https://cdn.freesound.org/previews/28/28085_34216-hq.ogg,../data/audio/train/28085_34216-hq.ogg
569293,Electric train 01.wav,PegasusCZ,http://creativecommons.org/publicdomain/zero/1.0/,"electric-train,passenger-train,passing,rail,rail-road,rail-way,railway,train",https://cdn.freesound.org/previews/569/569293_10334886-hq.ogg,../data/audio/train/569293_10334886-hq.ogg
647669,Train Motor Departing passenger (Electric Multiple Unit).wav,JotrainG,http://creativecommons.org/publicdomain/zero/1.0/,"Commuter,Locomotive,Rail,Railroad,Railway,Train,Trains,Transit,Transport,Transportation,Travel,motor,passenger",https://cdn.freesound.org/previews/647/647669_14219512-hq.ogg,../data/audio/train/647669_14219512-hq.ogg
322887,Train stopping,VlatkoBlazek,https://creativecommons.org/licenses/by/4.0/,"brakes,railroad,railway,stop,stopping,train,train-station",https://cdn.freesound.org/previews/322/322887_3452716-hq.ogg,../data/audio/train/322887_3452716-hq.ogg
737345,20240430 - Train switches and tight curve,LG,https://creativecommons.org/licenses/by-nc/4.0/,"curve,field-recordin,locomotive,shriek,train,wagon",https://cdn.freesound.org/previews/737/737345_36188-hq.ogg,../data/audio/train/737345_36188-hq.ogg
833569,Train Station Warning - Get Away from the Wite Stripe - Allontanarsi dalla Linea Gialla,bassimat,http://creativecommons.org/publicdomain/zero/1.0/,"field-recording,italian,italy,rail,railway,station,train,trains,warning",https://cdn.freesound.org/previews/833/833569_15636277-hq.ogg,../data/audio/train/833569_15636277-hq.ogg
482198,"Inside tunnel trains passing overhead, Helsinki -5.wav",jakobhandersen,http://creativecommons.org/publicdomain/zero/1.0/,"passing,rumble,train,tunnel",https://cdn.freesound.org/previews/482/482198_1068580-hq.ogg,../data/audio/train/482198_1068580-hq.ogg
751825,SNCF train door opening,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,"2024,August,Haute-Garonne,Occitanie,SNCF,Toulouse,ambiance,ambience,ambient,atmosphere,city,cityscape,door,field-recording,france,general-noise,h2n,opening,porte,soundscape,summer,train,zoom",https://cdn.freesound.org/previews/751/751825_5287430-hq.ogg,../data/audio/train/751825_5287430-hq.ogg
