sound_id,name,username,license,tags,preview_url,local_path
655915,Hammer Wood Repeated .wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Hammer,OWI,Repeated,SFX,Wood",https://cdn.freesound.org/previews/655/655915_11016162-hq.ogg,../data/audio/repeated/655915_11016162-hq.ogg
655840,Clap Loud Fast Long.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Clap,Fast,Long,Loud,OWI,Repeated,SFX",https://cdn.freesound.org/previews/655/655840_11016162-hq.ogg,../data/audio/repeated/655840_11016162-hq.ogg
655843,Clap Soft Slow.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Clap,OWI,Repeated,SFX,Short,Slow,Soft",https://cdn.freesound.org/previews/655/655843_11016162-hq.ogg,../data/audio/repeated/655843_11016162-hq.ogg
655839,Clap Loud Slow.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Clap,Loud,OWI,Repeated,SFX,Short,Slow",https://cdn.freesound.org/previews/655/655839_11016162-hq.ogg,../data/audio/repeated/655839_11016162-hq.ogg
198467,Wake Up! (Repeated several times),ejgvibes,https://creativecommons.org/licenses/by/4.0/,"f13,fnd112,repeated,shouting,up,wake",https://cdn.freesound.org/previews/198/198467_3685044-hq.ogg,../data/audio/repeated/198467_3685044-hq.ogg
531378,Hitting metal pole,colorsCrimsonTears,http://creativecommons.org/publicdomain/zero/1.0/,"Metal,bash,echo,hit,impact,pole,rapid,repeated,stick,strike,yard",https://cdn.freesound.org/previews/531/531378_11785387-hq.ogg,../data/audio/repeated/531378_11785387-hq.ogg
502124,Matress pump.wav,LeandiViljoen,http://creativecommons.org/licenses/by-nc/3.0/,"OWI,Pumping,air,air-pump,repeated",https://cdn.freesound.org/previews/502/502124_9615040-hq.ogg,../data/audio/repeated/502124_9615040-hq.ogg
655882,Coat Hanger Drag 3x.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Coat-Hanger,Dragging,OWI,Repeated,SFX",https://cdn.freesound.org/previews/655/655882_11016162-hq.ogg,../data/audio/repeated/655882_11016162-hq.ogg
114386,very_unusual_ringtone.wav,jmorrisoncafe330,http://creativecommons.org/licenses/sampling+/1.0/,"repeated,strange,unique",https://cdn.freesound.org/previews/114/114386_1521822-hq.ogg,../data/audio/repeated/114386_1521822-hq.ogg
664130,flauta_de_pan,cperezm,https://creativecommons.org/licenses/by/4.0/,"pingpong,repeated,woodblock",https://cdn.freesound.org/previews/664/664130_14556113-hq.ogg,../data/audio/repeated/664130_14556113-hq.ogg
810326,Rapid duck quack,mokasza,https://creativecommons.org/licenses/by/4.0/,"animal,babble,bird,chatter,clipped,duck,effect,excited,farm,fast,flurry,frantic,multiple,nature,pond,quack,quacks,quick,rapid,repeated,short,sound,staccato,urgent,vocalization,waterfowl",https://cdn.freesound.org/previews/810/810326_17437502-hq.ogg,../data/audio/repeated/810326_17437502-hq.ogg
42358,repeat.wav,irrlicht,https://creativecommons.org/licenses/by/4.0/,"1024,8-bit,atari,chip,chipsound,glitch,retro,robot,speech,st,voice,word",https://cdn.freesound.org/previews/42/42358_81909-hq.ogg,../data/audio/repeated/42358_81909-hq.ogg
386189,Hose - Coupler connect repeat 8,ldezem,http://creativecommons.org/publicdomain/zero/1.0/,"1beat,80bpm,air,air-pressure,coupler,hose,metalwork,repeat,tools",https://cdn.freesound.org/previews/386/386189_1655965-hq.ogg,../data/audio/repeated/386189_1655965-hq.ogg
187808,repeated tiny metallic bell.mp3,sonsdebarcelona,http://creativecommons.org/licenses/by/3.0/,"bell,foley,lescorts,metallic,repetition,sonsdebarcelona,tiny",https://cdn.freesound.org/previews/187/187808_828493-hq.ogg,../data/audio/repeated/187808_828493-hq.ogg
655834,Broom Sweep Repeated.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Broom,OWI,Repeat,SFX,Short,Sounds,Sweeping",https://cdn.freesound.org/previews/655/655834_11016162-hq.ogg,../data/audio/repeated/655834_11016162-hq.ogg
655836,Bicycle Ring Repeated.wav,YevashenPillay,https://creativecommons.org/licenses/by/4.0/,"Bell,Bicycle,Ding,OWI,Ring,SFX,Short,Ting,Variations",https://cdn.freesound.org/previews/655/655836_11016162-hq.ogg,../data/audio/repeated/655836_11016162-hq.ogg
634429,W4KGC Repeater ID.wav,Bryce835,http://creativecommons.org/publicdomain/zero/1.0/,"Ham-repeater,ID,King-George-Virginia,WebSDR,ham-radio,male,speech,static,voice",https://cdn.freesound.org/previews/634/634429_8779949-hq.ogg,../data/audio/repeated/634429_8779949-hq.ogg
841518,Repeating saying No no no no no,Imp_sounds,http://creativecommons.org/publicdomain/zero/1.0/,"No,Rejection,Wrong,fail,failure,loss,mistake,negation,negative,sad,wrong",https://cdn.freesound.org/previews/841/841518_18292866-hq.ogg,../data/audio/repeated/841518_18292866-hq.ogg
841519,Repeated Yes yes,Imp_sounds,http://creativecommons.org/publicdomain/zero/1.0/,"Accept,Approve,Correct,Correction,Yes,agree",https://cdn.freesound.org/previews/841/841519_18292866-hq.ogg,../data/audio/repeated/841519_18292866-hq.ogg
101753,Sonar_Ping_Repeat_3.mp3,mgfranz,http://creativecommons.org/licenses/by-nc/3.0/,"ping,repeat-ping,sonar,sonar-repeat,submarine",https://cdn.freesound.org/previews/101/101753_1714196-hq.ogg,../data/audio/repeated/101753_1714196-hq.ogg
718718,Bone Crunching 2,moodyfingers,http://creativecommons.org/publicdomain/zero/1.0/,"bite-like,bone-breaking,bone-cracking,bone-crunching,bone-like,canvas,cracking,crunching,dripping,leaf-like,phone-recording,rustling,sound-design,tapping",https://cdn.freesound.org/previews/718/718718_15504031-hq.ogg,../data/audio/repeated/718718_15504031-hq.ogg
19654,PFL-F01-Tones.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,"effect,fairlight,spreads",https://cdn.freesound.org/previews/19/19654_600-hq.ogg,../data/audio/repeated/19654_600-hq.ogg
14390,nice_quack.wav,Matvey,http://creativecommons.org/publicdomain/zero/1.0/,"funny,noisy,upward",https://cdn.freesound.org/previews/14/14390_42198-hq.ogg,../data/audio/repeated/14390_42198-hq.ogg
117198,Stipend_2Bar.wav,iline,http://creativecommons.org/publicdomain/zero/1.0/,"beats,reverb,staccato",https://cdn.freesound.org/previews/117/117198_117285-hq.ogg,../data/audio/repeated/117198_117285-hq.ogg
115110,teletype ringtone.wav,jmorrisoncafe330,http://creativecommons.org/licenses/sampling+/1.0/,"f-x,office-machine,retro,seamless,sound,teletype",https://cdn.freesound.org/previews/115/115110_1521822-hq.ogg,../data/audio/repeated/115110_1521822-hq.ogg
172185,mouse_wheel.wav,MathiasR,https://creativecommons.org/licenses/by-nc/4.0/,"aasp,mouse,wheel",https://cdn.freesound.org/previews/172/172185_2399766-hq.ogg,../data/audio/repeated/172185_2399766-hq.ogg
112654,ElodieGicquel_2011_2.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"pluck,repeat,wahwah",https://cdn.freesound.org/previews/112/112654_907124-hq.ogg,../data/audio/repeated/112654_907124-hq.ogg
92016,Zippo open-closerep. Snd .mp3,Daimon-zero,https://creativecommons.org/licenses/by/4.0/,"record,titled",https://cdn.freesound.org/previews/92/92016_1495969-hq.ogg,../data/audio/repeated/92016_1495969-hq.ogg
76362,50cal 2.wav,Xatia,http://creativecommons.org/licenses/by/3.0/,"2,50,caliber,gun,half-inch,humvee",https://cdn.freesound.org/previews/76/76362_1109957-hq.ogg,../data/audio/repeated/76362_1109957-hq.ogg
76361,50cal 1.wav,Xatia,http://creativecommons.org/licenses/by/3.0/,"50,caliber,gun,humvee",https://cdn.freesound.org/previews/76/76361_1109957-hq.ogg,../data/audio/repeated/76361_1109957-hq.ogg
79025,Swiping ATM Card 2.wav,engreitz,http://creativecommons.org/licenses/sampling+/1.0/,"aip09,atm,atm-card,card,debit-card,swipe,swiping",https://cdn.freesound.org/previews/79/79025_1230147-hq.ogg,../data/audio/repeated/79025_1230147-hq.ogg
74985,AASAR.wav,shawshank73,http://creativecommons.org/licenses/by/3.0/,"aasar,male,request,sample,unprocessed,voice",https://cdn.freesound.org/previews/74/74985_856713-hq.ogg,../data/audio/repeated/74985_856713-hq.ogg
88398,aguardia_03.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"ambient,noise,soundeffect,submarine,wahwha",https://cdn.freesound.org/previews/88/88398_907124-hq.ogg,../data/audio/repeated/88398_907124-hq.ogg
153523,CIR8 cut.wav,hiddenpersuader,http://creativecommons.org/publicdomain/zero/1.0/,"abrasive,circuit-bending,circuit-bent,noise,repetative,stabs",https://cdn.freesound.org/previews/153/153523_1138047-hq.ogg,../data/audio/repeated/153523_1138047-hq.ogg
66467,aforest_03.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"gverb,nivelleur,noise-suppression,repeat,wahwah",https://cdn.freesound.org/previews/66/66467_907124-hq.ogg,../data/audio/repeated/66467_907124-hq.ogg
88220,tbalde_02.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"sinusoide,tone,wahwah",https://cdn.freesound.org/previews/88/88220_907124-hq.ogg,../data/audio/repeated/88220_907124-hq.ogg
88212,Htranchant_03.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"alert,alien,dirty,noise,ringtone,strange",https://cdn.freesound.org/previews/88/88212_907124-hq.ogg,../data/audio/repeated/88212_907124-hq.ogg
87947,vvalton_03.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"resonance,submarine",https://cdn.freesound.org/previews/87/87947_907124-hq.ogg,../data/audio/repeated/87947_907124-hq.ogg
87946,vvalton_02.wav,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,"button,repeat",https://cdn.freesound.org/previews/87/87946_907124-hq.ogg,../data/audio/repeated/87946_907124-hq.ogg
21400,flash.mp3,Todd_Bates,http://creativecommons.org/licenses/sampling+/1.0/,"evp,ghost,paranormal,real,scary,voices",https://cdn.freesound.org/previews/21/21400_112484-hq.ogg,../data/audio/repeated/21400_112484-hq.ogg
