sound_id,name,username,license,tags,preview_url,local_path
349822,Fireworks24.wav,kingsrow,http://creativecommons.org/publicdomain/zero/1.0/,"bang,crackle,fireworks,pop,whiz",https://cdn.freesound.org/previews/349/349822_1857065-hq.ogg,../data/audio/349822_1857065-hq.ogg
46323,delphis FIREWORKS LOOP 11 ST.wav,delphidebrain,https://creativecommons.org/licenses/by/4.0/,"ambient,c4,delphis,explosion,fire,fireworks,s4,shot,thunder",https://cdn.freesound.org/previews/46/46323_180659-hq.ogg,../data/audio/46323_180659-hq.ogg
840900,mortar bomb fireworks New Year Netherlands 828 pm 251231_0059,klankbeeld,https://creativecommons.org/licenses/by/4.0/,"bang,blast,bomb,boom,city,crackle,detonation,echo,explode,explosion,field-recording,firework,fireworks,grenade,missile,mortar,new-year,new-years-evening,reverb,rocket,shell,shooting,town",https://cdn.freesound.org/previews/840/840900_1648170-hq.ogg,../data/audio/840900_1648170-hq.ogg
675777,S18-19 Fireworks; Picolo Pete.wav,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,"35mm-Mag,FIREWORKS,Optical,RECREATIONAL,Vintage",https://cdn.freesound.org/previews/675/675777_2524442-hq.ogg,../data/audio/675777_2524442-hq.ogg
119650,Fireworks one shot 16.wav,Suso_Ramallo,https://creativecommons.org/licenses/by/4.0/,"fireworks,jecklin,light-rain,people",https://cdn.freesound.org/previews/119/119650_2085904-hq.ogg,../data/audio/119650_2085904-hq.ogg
434402,Volterock Fireworks atmosphere 02.wav,Volterock,http://creativecommons.org/licenses/by/3.0/,"ambient,bang,binaural,binauralrecording,binauralrecordings,bomb,boom,exploding,explosion,explosions,explosive,fieldrecord,field-recording,fieldrecording,fire-crackers,firecrackers,firework,fire-works,fireworks,fourth-of-july,kaboom,loud,new-year,newyear,newyears,rocket,rockets",https://cdn.freesound.org/previews/434/434402_3045606-hq.ogg,../data/audio/434402_3045606-hq.ogg
815445,"FRWKComr-Samsung Galaxy Smartphone, CU_Firework, Explosions, X4_Nicholas Judy_TDC",designerschoice,http://creativecommons.org/publicdomain/zero/1.0/,"explosion,fireworks,four,large,Phone-recording",https://cdn.freesound.org/previews/815/815445_6951162-hq.ogg,../data/audio/815445_6951162-hq.ogg
368417,161112_02_distant fireworks2.wav,AlienXXX,https://creativecommons.org/licenses/by-nc/4.0/,"clipping,distant,field-recording,fireworks,night,November",https://cdn.freesound.org/previews/368/368417_97763-hq.ogg,../data/audio/368417_97763-hq.ogg
190698,Wichita Riverfest Fireworks 3.wav,redcrow1973,http://creativecommons.org/publicdomain/zero/1.0/,"ambience,celebration,crowd,field-recording,fireworks,Kansas,outdoors,people,sfx,stereo,Wichita",https://cdn.freesound.org/previews/190/190698_1469582-hq.ogg,../data/audio/190698_1469582-hq.ogg
62548,Fireworks5.wav,Sparrer,https://creativecommons.org/licenses/by/4.0/,"ambience,bang,boom,firework,fireworks,fireworks-night,guy-fawkes-night",https://cdn.freesound.org/previews/62/62548_446095-hq.ogg,../data/audio/62548_446095-hq.ogg
